                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   1714,                0.30484,                0.49409,                0.96867,                0.98063,                      1,                  0.995,                  0.995,                0.13795,                0.19539,                0.81793,             0.00011732,             0.00011732,             0.00011732
                   1715,                0.27399,                0.40854,                0.93133,                0.98063,                      1,                  0.995,                  0.995,                0.13795,                0.19539,                0.81793,             0.00011694,             0.00011694,             0.00011694
                   1716,                0.26199,                0.46882,                0.95023,                0.98158,                      1,                  0.995,                  0.995,                0.14141,                0.19769,                0.81898,             0.00011656,             0.00011656,             0.00011656
                   1717,                0.24237,                0.40184,                0.97329,                0.98158,                      1,                  0.995,                  0.995,                0.14141,                0.19769,                0.81898,             0.00011618,             0.00011618,             0.00011618
                   1718,                0.23646,                0.44021,                0.94632,                0.98213,                      1,                  0.995,                  0.995,                 0.1408,                0.19655,                 0.8201,              0.0001158,              0.0001158,              0.0001158
                   1719,                0.42709,                0.59787,                0.98955,                0.98213,                      1,                  0.995,                  0.995,                 0.1408,                0.19655,                 0.8201,             0.00011542,             0.00011542,             0.00011542
                   1720,                0.36265,                0.56894,                 1.0431,                0.98154,                      1,                  0.995,                  0.995,                0.13913,                0.19869,                0.82107,             0.00011503,             0.00011503,             0.00011503
                   1721,                0.22044,                0.56145,                0.90868,                0.98154,                      1,                  0.995,                  0.995,                0.13913,                0.19869,                0.82107,             0.00011465,             0.00011465,             0.00011465
                   1722,                0.26655,                0.45248,                0.91964,                0.98095,                      1,                  0.995,                  0.995,                0.13989,                0.20824,                0.82215,             0.00011427,             0.00011427,             0.00011427
                   1723,                0.28547,                0.46633,                0.95822,                0.98095,                      1,                  0.995,                  0.995,                0.13989,                0.20824,                0.82215,             0.00011389,             0.00011389,             0.00011389
                   1724,                0.28266,                0.42545,                0.94079,                 0.9801,                      1,                  0.995,                  0.995,                0.13959,                0.21598,                0.82232,             0.00011351,             0.00011351,             0.00011351
                   1725,                 0.2432,                0.43788,                0.86073,                 0.9801,                      1,                  0.995,                  0.995,                0.13959,                0.21598,                0.82232,             0.00011313,             0.00011313,             0.00011313
                   1726,                0.20071,                0.46047,                0.88884,                0.97899,                      1,                  0.995,                  0.995,                0.13744,                0.22428,                0.82265,             0.00011275,             0.00011275,             0.00011275
                   1727,                0.35193,                0.54176,                0.96233,                0.97899,                      1,                  0.995,                  0.995,                0.13744,                0.22428,                0.82265,             0.00011237,             0.00011237,             0.00011237
                   1728,                0.33072,                0.74448,                 0.9922,                0.97701,                      1,                  0.995,                  0.995,                0.13464,                0.22291,                0.82177,             0.00011199,             0.00011199,             0.00011199
                   1729,                0.28055,                0.49982,                0.92949,                0.97701,                      1,                  0.995,                  0.995,                0.13464,                0.22291,                0.82177,             0.00011161,             0.00011161,             0.00011161
                   1730,                0.29878,                 0.5388,                0.99671,                0.97392,                      1,                  0.995,                  0.995,                0.13153,                0.22388,                 0.8212,             0.00011123,             0.00011123,             0.00011123
                   1731,                0.23101,                0.51726,                 0.8694,                0.97392,                      1,                  0.995,                  0.995,                0.13153,                0.22388,                 0.8212,             0.00011085,             0.00011085,             0.00011085
                   1732,                0.31559,                0.51554,                0.95373,                0.97122,                      1,                  0.995,                  0.995,                0.13629,                0.22528,                0.82115,             0.00011047,             0.00011047,             0.00011047
                   1733,                0.24723,                0.47162,                 0.8963,                0.97122,                      1,                  0.995,                  0.995,                0.13629,                0.22528,                0.82115,             0.00011009,             0.00011009,             0.00011009
                   1734,                0.25771,                0.38214,                0.90991,                0.97265,                      1,                  0.995,                  0.995,                0.14395,                0.21795,                 0.8221,             0.00010971,             0.00010971,             0.00010971
                   1735,                0.27852,                0.43689,                0.96755,                0.97265,                      1,                  0.995,                  0.995,                0.14395,                0.21795,                 0.8221,             0.00010932,             0.00010932,             0.00010932
                   1736,                0.27854,                0.48605,                0.91097,                0.97595,                      1,                  0.995,                  0.995,                0.15065,                0.21232,                0.82342,             0.00010894,             0.00010894,             0.00010894
                   1737,                0.22839,                0.57748,                0.96637,                0.97595,                      1,                  0.995,                  0.995,                0.15065,                0.21232,                0.82342,             0.00010856,             0.00010856,             0.00010856
                   1738,                0.32674,                0.51026,                0.95778,                0.97791,                      1,                  0.995,                  0.995,                0.15231,                 0.2107,                 0.8236,             0.00010818,             0.00010818,             0.00010818
                   1739,                0.23788,                0.41306,                0.90765,                0.97791,                      1,                  0.995,                  0.995,                0.15231,                 0.2107,                 0.8236,              0.0001078,              0.0001078,              0.0001078
                   1740,                0.30866,                0.46881,                0.95788,                0.97905,                      1,                  0.995,                  0.995,                0.14445,                0.20777,                0.82231,             0.00010742,             0.00010742,             0.00010742
                   1741,                 0.3185,                0.54357,                 1.0273,                0.97905,                      1,                  0.995,                  0.995,                0.14445,                0.20777,                0.82231,             0.00010704,             0.00010704,             0.00010704
                   1742,                0.23759,                0.48044,                0.90238,                0.98069,                      1,                  0.995,                  0.995,                0.13653,                0.19923,                 0.8204,             0.00010666,             0.00010666,             0.00010666
                   1743,                0.36787,                0.48018,                0.97576,                0.98069,                      1,                  0.995,                  0.995,                0.13653,                0.19923,                 0.8204,             0.00010628,             0.00010628,             0.00010628
                   1744,                0.29288,                0.45186,                0.97022,                0.98155,                      1,                  0.995,                  0.995,                0.13071,                0.19433,                0.81826,              0.0001059,              0.0001059,              0.0001059
                   1745,                0.25304,                0.48029,                0.91165,                0.98155,                      1,                  0.995,                  0.995,                0.13071,                0.19433,                0.81826,             0.00010552,             0.00010552,             0.00010552
                   1746,                0.30837,                0.64748,                 0.9918,                0.98229,                      1,                  0.995,                  0.995,                0.13061,                0.19289,                0.81695,             0.00010514,             0.00010514,             0.00010514
                   1747,                0.25316,                0.49943,                0.93764,                0.98229,                      1,                  0.995,                  0.995,                0.13061,                0.19289,                0.81695,             0.00010476,             0.00010476,             0.00010476
                   1748,                0.24909,                0.53584,                0.91991,                0.98275,                      1,                  0.995,                  0.995,                0.13218,                0.19032,                0.81679,             0.00010438,             0.00010438,             0.00010438
                   1749,                0.29097,                0.48438,                0.96638,                0.98275,                      1,                  0.995,                  0.995,                0.13218,                0.19032,                0.81679,               0.000104,               0.000104,               0.000104
                   1750,                0.30834,                0.51527,                0.96463,                0.98325,                      1,                  0.995,                  0.995,                0.13468,                0.18997,                0.81662,             0.00010362,             0.00010362,             0.00010362
                   1751,                0.27422,                0.42974,                 0.9218,                0.98325,                      1,                  0.995,                  0.995,                0.13468,                0.18997,                0.81662,             0.00010323,             0.00010323,             0.00010323
                   1752,                0.21487,                0.37759,                0.86005,                 0.9829,                      1,                  0.995,                  0.995,                0.13488,                0.19888,                0.81645,             0.00010285,             0.00010285,             0.00010285
                   1753,                0.24265,                0.37677,                0.92361,                 0.9829,                      1,                  0.995,                  0.995,                0.13488,                0.19888,                0.81645,             0.00010247,             0.00010247,             0.00010247
                   1754,                0.21403,                 0.4601,                 0.9071,                0.98213,                      1,                  0.995,                  0.995,                0.13736,                0.19642,                0.81754,             0.00010209,             0.00010209,             0.00010209
                   1755,                 0.2138,                0.38249,                0.86267,                0.98213,                      1,                  0.995,                  0.995,                0.13736,                0.19642,                0.81754,             0.00010171,             0.00010171,             0.00010171
                   1756,                0.28926,                0.54172,                 1.0057,                0.98127,                      1,                  0.995,                  0.995,                0.13907,                0.19459,                0.81828,             0.00010133,             0.00010133,             0.00010133
                   1757,                0.27478,                0.43181,                0.93543,                0.98127,                      1,                  0.995,                  0.995,                0.13907,                0.19459,                0.81828,             0.00010095,             0.00010095,             0.00010095
                   1758,                0.24375,                0.42308,                0.87818,                0.98043,                      1,                  0.995,                  0.995,                0.13755,                0.19768,                0.81831,             0.00010057,             0.00010057,             0.00010057
                   1759,                0.29429,                0.52284,                0.90301,                0.98043,                      1,                  0.995,                  0.995,                0.13755,                0.19768,                0.81831,             0.00010019,             0.00010019,             0.00010019
                   1760,                0.33776,                0.51633,                0.93896,                0.97873,                      1,                  0.995,                  0.995,                0.13562,                0.20345,                0.81726,             9.9809e-05,             9.9809e-05,             9.9809e-05
                   1761,                0.29136,                0.52457,                0.93922,                0.97873,                      1,                  0.995,                  0.995,                0.13562,                0.20345,                0.81726,             9.9428e-05,             9.9428e-05,             9.9428e-05
                   1762,                 0.2195,                 0.4199,                0.84944,                0.97361,                      1,                  0.995,                  0.995,                0.13603,                0.20619,                0.81722,             9.9047e-05,             9.9047e-05,             9.9047e-05
                   1763,                0.27194,                0.44592,                0.92888,                0.97361,                      1,                  0.995,                  0.995,                0.13603,                0.20619,                0.81722,             9.8667e-05,             9.8667e-05,             9.8667e-05
                   1764,                0.26215,                0.45537,                0.92183,                0.96678,                      1,                  0.995,                  0.995,                0.13732,                0.21494,                0.81738,             9.8286e-05,             9.8286e-05,             9.8286e-05
                   1765,                0.28024,                 0.4377,                 0.9874,                0.96678,                      1,                  0.995,                  0.995,                0.13732,                0.21494,                0.81738,             9.7905e-05,             9.7905e-05,             9.7905e-05
                   1766,                0.23314,                0.39608,                0.87433,                0.96035,                0.99599,                  0.995,                  0.995,                0.13723,                0.21748,                0.81782,             9.7525e-05,             9.7525e-05,             9.7525e-05
                   1767,                0.29467,                 0.4263,                0.95021,                0.96035,                0.99599,                  0.995,                  0.995,                0.13723,                0.21748,                0.81782,             9.7144e-05,             9.7144e-05,             9.7144e-05
                   1768,                0.29196,                0.52618,                 0.9193,                0.95659,                0.99318,                  0.995,                  0.995,                0.13658,                0.21951,                0.81789,             9.6763e-05,             9.6763e-05,             9.6763e-05
                   1769,                 0.2845,                 0.5894,                0.96411,                0.95659,                0.99318,                  0.995,                  0.995,                0.13658,                0.21951,                0.81789,             9.6383e-05,             9.6383e-05,             9.6383e-05
                   1770,                0.26805,                0.61577,                0.94659,                0.95948,                0.99776,                  0.995,                  0.995,                0.13604,                0.21789,                0.81796,             9.6002e-05,             9.6002e-05,             9.6002e-05
                   1771,                 0.2067,                0.34397,                0.88517,                0.95948,                0.99776,                  0.995,                  0.995,                0.13604,                0.21789,                0.81796,             9.5621e-05,             9.5621e-05,             9.5621e-05
                   1772,                0.27116,                0.39845,                0.94067,                0.96601,                      1,                  0.995,                  0.995,                0.13634,                0.21385,                0.81781,             9.5241e-05,             9.5241e-05,             9.5241e-05
                   1773,                0.33492,                0.53485,                0.97458,                0.96601,                      1,                  0.995,                  0.995,                0.13634,                0.21385,                0.81781,              9.486e-05,              9.486e-05,              9.486e-05
                   1774,                0.31006,                0.51367,                0.96074,                0.96843,                      1,                  0.995,                  0.995,                0.13971,                0.21096,                0.81814,             9.4479e-05,             9.4479e-05,             9.4479e-05
                   1775,                0.25265,                0.53847,                0.91444,                0.96843,                      1,                  0.995,                  0.995,                0.13971,                0.21096,                0.81814,             9.4099e-05,             9.4099e-05,             9.4099e-05
                   1776,                  0.253,                 0.4405,                0.93847,                0.96981,                      1,                  0.995,                  0.995,                0.14336,                0.20692,                0.81819,             9.3718e-05,             9.3718e-05,             9.3718e-05
                   1777,                0.26103,                 0.4052,                0.91391,                0.96981,                      1,                  0.995,                  0.995,                0.14336,                0.20692,                0.81819,             9.3337e-05,             9.3337e-05,             9.3337e-05
                   1778,                0.23992,                0.48349,                0.94497,                0.97116,                      1,                  0.995,                  0.995,                0.14364,                0.20622,                0.81853,             9.2957e-05,             9.2957e-05,             9.2957e-05
                   1779,                0.23305,                0.41155,                0.90144,                0.97116,                      1,                  0.995,                  0.995,                0.14364,                0.20622,                0.81853,             9.2576e-05,             9.2576e-05,             9.2576e-05
                   1780,                0.28784,                0.60636,                0.95645,                0.97227,                      1,                  0.995,                  0.995,                0.14468,                0.19929,                0.81913,             9.2195e-05,             9.2195e-05,             9.2195e-05
                   1781,                0.30102,                0.52041,                0.93706,                0.97227,                      1,                  0.995,                  0.995,                0.14468,                0.19929,                0.81913,             9.1815e-05,             9.1815e-05,             9.1815e-05
                   1782,                0.23966,                0.49161,                0.92478,                0.97334,                      1,                  0.995,                  0.995,                0.14466,                0.19559,                0.81981,             9.1434e-05,             9.1434e-05,             9.1434e-05
                   1783,                0.28143,                0.46539,                0.92214,                0.97334,                      1,                  0.995,                  0.995,                0.14466,                0.19559,                0.81981,             9.1053e-05,             9.1053e-05,             9.1053e-05
                   1784,                0.27654,                0.43791,                0.92993,                0.97501,                      1,                  0.995,                  0.995,                0.14555,                0.19204,                0.81963,             9.0673e-05,             9.0673e-05,             9.0673e-05
                   1785,                0.20388,                0.42996,                0.86126,                0.97501,                      1,                  0.995,                  0.995,                0.14555,                0.19204,                0.81963,             9.0292e-05,             9.0292e-05,             9.0292e-05
                   1786,                0.23507,                0.43466,                0.91632,                0.97721,                      1,                  0.995,                  0.995,                0.14435,                0.18466,                0.81932,             8.9911e-05,             8.9911e-05,             8.9911e-05
                   1787,                0.25874,                0.42579,                0.88882,                0.97721,                      1,                  0.995,                  0.995,                0.14435,                0.18466,                0.81932,             8.9531e-05,             8.9531e-05,             8.9531e-05
                   1788,                0.21597,                0.39213,                0.85238,                0.97851,                      1,                  0.995,                  0.995,                 0.1423,                0.18475,                0.81907,              8.915e-05,              8.915e-05,              8.915e-05
                   1789,                0.26672,                0.86861,                0.98037,                0.97851,                      1,                  0.995,                  0.995,                 0.1423,                0.18475,                0.81907,              8.877e-05,              8.877e-05,              8.877e-05
                   1790,                0.23323,                0.43214,                0.90203,                0.97917,                      1,                  0.995,                  0.995,                0.13716,                0.17968,                0.81807,             8.8389e-05,             8.8389e-05,             8.8389e-05
                   1791,                0.22126,                0.35479,                0.84575,                0.97917,                      1,                  0.995,                  0.995,                0.13716,                0.17968,                0.81807,             8.8008e-05,             8.8008e-05,             8.8008e-05
                   1792,                0.25204,                0.44429,                0.94115,                0.98037,                      1,                  0.995,                  0.995,                0.13361,                0.17627,                0.81743,             8.7628e-05,             8.7628e-05,             8.7628e-05
                   1793,                0.27777,                0.48059,                0.93573,                0.98037,                      1,                  0.995,                  0.995,                0.13361,                0.17627,                0.81743,             8.7247e-05,             8.7247e-05,             8.7247e-05
                   1794,                0.29737,                0.46405,                 0.9189,                0.98105,                      1,                  0.995,                  0.995,                0.13589,                0.18155,                0.81794,             8.6866e-05,             8.6866e-05,             8.6866e-05
                   1795,                 0.2909,                0.45949,                0.91509,                0.98105,                      1,                  0.995,                  0.995,                0.13589,                0.18155,                0.81794,             8.6486e-05,             8.6486e-05,             8.6486e-05
                   1796,                0.27113,                0.46413,                0.95432,                0.98045,                      1,                  0.995,                  0.995,                0.14012,                0.18345,                0.81749,             8.6105e-05,             8.6105e-05,             8.6105e-05
                   1797,                0.23623,                0.41934,                0.90433,                0.98045,                      1,                  0.995,                  0.995,                0.14012,                0.18345,                0.81749,             8.5724e-05,             8.5724e-05,             8.5724e-05
                   1798,                0.23091,                0.38974,                0.96655,                0.98004,                      1,                  0.995,                  0.995,                0.13735,                0.18768,                0.81713,             8.5344e-05,             8.5344e-05,             8.5344e-05
                   1799,                0.27464,                0.44468,                0.85081,                0.98004,                      1,                  0.995,                  0.995,                0.13735,                0.18768,                0.81713,             8.4963e-05,             8.4963e-05,             8.4963e-05
                   1800,                0.30966,                0.49762,                0.96022,                0.97983,                      1,                  0.995,                  0.995,                 0.1338,                0.18809,                0.81596,             8.4582e-05,             8.4582e-05,             8.4582e-05
                   1801,                0.26145,                0.56519,                 0.9452,                0.97983,                      1,                  0.995,                  0.995,                 0.1338,                0.18809,                0.81596,             8.4202e-05,             8.4202e-05,             8.4202e-05
                   1802,                0.25803,                0.47945,                0.93059,                0.98002,                      1,                  0.995,                  0.995,                0.12769,                0.19088,                0.81529,             8.3821e-05,             8.3821e-05,             8.3821e-05
                   1803,                 0.2556,                0.47134,                0.93145,                0.98002,                      1,                  0.995,                  0.995,                0.12769,                0.19088,                0.81529,              8.344e-05,              8.344e-05,              8.344e-05
                   1804,                0.30947,                0.53004,                0.92889,                0.98039,                      1,                  0.995,                  0.995,                0.12585,                0.19667,                0.81518,              8.306e-05,              8.306e-05,              8.306e-05
                   1805,                0.26728,                 0.4796,                0.93016,                0.98039,                      1,                  0.995,                  0.995,                0.12585,                0.19667,                0.81518,             8.2679e-05,             8.2679e-05,             8.2679e-05
                   1806,                0.25368,                0.46634,                0.88311,                0.98054,                      1,                  0.995,                  0.995,                0.12673,                 0.1956,                0.81566,             8.2298e-05,             8.2298e-05,             8.2298e-05
                   1807,                 0.2184,                 0.4212,                0.89894,                0.98054,                      1,                  0.995,                  0.995,                0.12673,                 0.1956,                0.81566,             8.1918e-05,             8.1918e-05,             8.1918e-05
                   1808,                0.25545,                0.40506,                0.92252,                0.98081,                      1,                  0.995,                  0.995,                0.12779,                0.19419,                0.81703,             8.1537e-05,             8.1537e-05,             8.1537e-05
                   1809,                0.26202,                0.39939,                0.85086,                0.98081,                      1,                  0.995,                  0.995,                0.12779,                0.19419,                0.81703,             8.1156e-05,             8.1156e-05,             8.1156e-05
                   1810,                0.20997,                 0.4558,                0.86259,                0.98078,                      1,                  0.995,                  0.995,                0.12839,                0.19022,                0.81807,             8.0776e-05,             8.0776e-05,             8.0776e-05
                   1811,                0.28043,                0.41755,                0.90113,                0.98078,                      1,                  0.995,                  0.995,                0.12839,                0.19022,                0.81807,             8.0395e-05,             8.0395e-05,             8.0395e-05
                   1812,                 0.2856,                0.45731,                0.97715,                0.98169,                      1,                  0.995,                  0.995,                0.12845,                0.18825,                0.81789,             8.0014e-05,             8.0014e-05,             8.0014e-05
                   1813,                0.20113,                 0.3584,                0.90149,                0.98169,                      1,                  0.995,                  0.995,                0.12845,                0.18825,                0.81789,             7.9634e-05,             7.9634e-05,             7.9634e-05
                   1814,                0.22984,                0.38416,                0.89559,                0.98203,                      1,                  0.995,                  0.995,                0.13195,                0.18956,                0.81852,             7.9253e-05,             7.9253e-05,             7.9253e-05
                   1815,                0.22979,                0.57301,                0.89824,                0.98203,                      1,                  0.995,                  0.995,                0.13195,                0.18956,                0.81852,             7.8872e-05,             7.8872e-05,             7.8872e-05
                   1816,                0.23734,                0.43268,                0.94871,                0.98216,                      1,                  0.995,                  0.995,                0.13922,                0.19602,                0.82031,             7.8492e-05,             7.8492e-05,             7.8492e-05
                   1817,                0.25202,                0.38695,                  0.947,                0.98216,                      1,                  0.995,                  0.995,                0.13922,                0.19602,                0.82031,             7.8111e-05,             7.8111e-05,             7.8111e-05
                   1818,                0.27068,                0.50062,                0.93151,                0.98173,                      1,                  0.995,                  0.995,                0.15133,                0.20362,                0.82252,             7.7731e-05,             7.7731e-05,             7.7731e-05
                   1819,                0.28883,                0.47833,                0.92205,                0.98173,                      1,                  0.995,                  0.995,                0.15133,                0.20362,                0.82252,              7.735e-05,              7.735e-05,              7.735e-05
                   1820,                0.25167,                0.42393,                 0.9119,                0.98185,                      1,                  0.995,                  0.995,                0.15881,                 0.2134,                0.82326,             7.6969e-05,             7.6969e-05,             7.6969e-05
                   1821,                 0.2855,                0.41309,                0.91169,                0.98185,                      1,                  0.995,                  0.995,                0.15881,                 0.2134,                0.82326,             7.6589e-05,             7.6589e-05,             7.6589e-05
                   1822,                0.27077,                0.46222,                0.94202,                0.98197,                      1,                  0.995,                  0.995,                0.16033,                0.21624,                0.82225,             7.6208e-05,             7.6208e-05,             7.6208e-05
                   1823,                0.28734,                0.55816,                0.93336,                0.98197,                      1,                  0.995,                  0.995,                0.16033,                0.21624,                0.82225,             7.5827e-05,             7.5827e-05,             7.5827e-05
                   1824,                0.27436,                0.46007,                0.98513,                  0.982,                      1,                  0.995,                  0.995,                0.15603,                0.21496,                0.82001,             7.5447e-05,             7.5447e-05,             7.5447e-05
                   1825,                0.23837,                0.44166,                 0.9071,                  0.982,                      1,                  0.995,                  0.995,                0.15603,                0.21496,                0.82001,             7.5066e-05,             7.5066e-05,             7.5066e-05
                   1826,                0.25739,                0.43246,                0.97859,                0.98092,                      1,                  0.995,                  0.995,                0.14846,                0.21155,                 0.8177,             7.4685e-05,             7.4685e-05,             7.4685e-05
                   1827,                0.26106,                0.44441,                0.94729,                0.98092,                      1,                  0.995,                  0.995,                0.14846,                0.21155,                 0.8177,             7.4305e-05,             7.4305e-05,             7.4305e-05
                   1828,                0.27709,                0.49736,                0.92225,                0.97921,                      1,                  0.995,                  0.995,                0.14093,                 0.2058,                0.81606,             7.3924e-05,             7.3924e-05,             7.3924e-05
                   1829,                0.22743,                0.38688,                0.88561,                0.97921,                      1,                  0.995,                  0.995,                0.14093,                 0.2058,                0.81606,             7.3543e-05,             7.3543e-05,             7.3543e-05
                   1830,                0.20693,                0.38344,                0.85434,                0.97785,                      1,                  0.995,                  0.995,                0.14071,                0.20984,                0.81616,             7.3163e-05,             7.3163e-05,             7.3163e-05
                   1831,                0.23822,                0.42927,                0.90953,                0.97785,                      1,                  0.995,                  0.995,                0.14071,                0.20984,                0.81616,             7.2782e-05,             7.2782e-05,             7.2782e-05
                   1832,                0.21315,                0.36606,                0.89425,                0.97723,                      1,                  0.995,                  0.995,                0.14168,                0.20723,                0.81639,             7.2401e-05,             7.2401e-05,             7.2401e-05
                   1833,                 0.2756,                0.46955,                0.92936,                0.97723,                      1,                  0.995,                  0.995,                0.14168,                0.20723,                0.81639,             7.2021e-05,             7.2021e-05,             7.2021e-05
                   1834,                0.29068,                0.50728,                 1.0322,                0.97817,                      1,                  0.995,                  0.995,                0.14127,                0.20443,                0.81713,              7.164e-05,              7.164e-05,              7.164e-05
                   1835,                 0.2607,                0.54061,                0.93596,                0.97817,                      1,                  0.995,                  0.995,                0.14127,                0.20443,                0.81713,             7.1259e-05,             7.1259e-05,             7.1259e-05
                   1836,                0.27177,                0.49407,                0.93756,                 0.9779,                      1,                  0.995,                  0.995,                0.13956,                0.20613,                 0.8171,             7.0879e-05,             7.0879e-05,             7.0879e-05
                   1837,                0.25869,                 0.5632,                0.95546,                 0.9779,                      1,                  0.995,                  0.995,                0.13956,                0.20613,                 0.8171,             7.0498e-05,             7.0498e-05,             7.0498e-05
                   1838,                0.18713,                0.36502,                 0.8559,                0.97849,                      1,                  0.995,                  0.995,                0.13646,                0.20047,                0.81671,             7.0117e-05,             7.0117e-05,             7.0117e-05
                   1839,                0.28742,                0.56823,                0.96335,                0.97849,                      1,                  0.995,                  0.995,                0.13646,                0.20047,                0.81671,             6.9737e-05,             6.9737e-05,             6.9737e-05
                   1840,                0.22416,                0.39021,                0.87443,                0.97983,                      1,                  0.995,                  0.995,                0.13642,                0.19765,                0.81704,             6.9356e-05,             6.9356e-05,             6.9356e-05
                   1841,                 0.2599,                0.54992,                0.95677,                0.97983,                      1,                  0.995,                  0.995,                0.13642,                0.19765,                0.81704,             6.8975e-05,             6.8975e-05,             6.8975e-05
                   1842,                0.28581,                0.49473,                0.96223,                0.98121,                      1,                  0.995,                  0.995,                0.13828,                0.19796,                0.81769,             6.8595e-05,             6.8595e-05,             6.8595e-05
                   1843,                0.26905,                 0.4185,                0.93667,                0.98121,                      1,                  0.995,                  0.995,                0.13828,                0.19796,                0.81769,             6.8214e-05,             6.8214e-05,             6.8214e-05
                   1844,                0.19545,                0.39917,                0.92006,                0.98144,                      1,                  0.995,                  0.995,                0.14068,                 0.1941,                0.81818,             6.7833e-05,             6.7833e-05,             6.7833e-05
                   1845,                0.22052,                0.34324,                0.91609,                0.98144,                      1,                  0.995,                  0.995,                0.14068,                 0.1941,                0.81818,             6.7453e-05,             6.7453e-05,             6.7453e-05
                   1846,                0.29465,                 0.5629,                 1.0038,                0.98148,                      1,                  0.995,                  0.995,                0.13886,                 0.1915,                0.81799,             6.7072e-05,             6.7072e-05,             6.7072e-05
                   1847,                0.31885,                0.58806,                 1.0612,                0.98148,                      1,                  0.995,                  0.995,                0.13886,                 0.1915,                0.81799,             6.6692e-05,             6.6692e-05,             6.6692e-05
